"ID","year","country","assignment"
"OQ603670",2020,"Georgia",""
"OQ603671",2020,"Georgia",""
"OQ603672",2020,"Georgia",""
"OQ603673",2020,"Georgia",""
"OQ603674",2020,"Georgia",""
"OQ603675",2020,"Georgia",""
"OQ603676",2020,"Georgia",""
"OQ603677",2020,"Georgia",""
"OQ603678",2020,"Georgia",""
"OQ603679",2020,"Georgia",""
"OQ603680",2020,"Georgia",""
"OQ603681",2020,"Georgia",""
"OQ603682",2020,"Georgia",""
"OQ603683",2020,"Georgia",""
"OQ603684",2020,"Georgia",""
"OQ603685",2020,"Georgia",""
"OQ627305",2021,"Ukraine",""
"OQ627306",2021,"Ukraine",""
"OQ627307",2021,"Ukraine",""
"OQ627308",2021,"Ukraine",""
"OQ627309",2021,"Ukraine",""
"OQ627310",2021,"Ukraine",""
"OQ656651",2021,"Moldova",""
"OQ656652",2021,"Moldova",""
"OQ656654",2021,"Moldova",""
"OQ656655",2021,"Moldova",""
"OQ656657",2022,"Moldova",""
"OQ656658",2022,"Moldova",""
"OQ656659",2022,"Moldova",""
"OQ656662",2022,"Moldova",""
"OQ656663",2022,"Moldova",""
"OQ656664",2022,"Moldova",""
"OQ656665",2022,"Moldova",""
"OQ656668",2020,"Romania",""
"OQ656669",2021,"Romania",""
"OQ656670",2021,"Romania",""
"OQ656671",2022,"Romania",""
"OQ656672",2022,"Romania",""
"OQ656673",2022,"Romania",""
"OQ656674",2022,"Romania",""
"OQ656675",2022,"Romania",""
"OQ656676",2022,"Romania",""
"OQ656677",2022,"Romania",""
"OQ656678",2022,"Romania",""
"OQ656679",2022,"Romania",""
"OQ656680",2022,"Romania",""
"OQ656681",2022,"Romania",""
"OQ656682",2022,"Romania",""
"OQ656683",2022,"Romania",""
"OQ656684",2022,"Romania",""
"OQ656686",2022,"Romania",""
"OQ656687",2022,"Romania",""
"OQ656688",2022,"Romania",""
"OQ656689",2022,"Romania",""
"OQ656690",2022,"Romania",""
"OQ656691",2022,"Romania",""
"OQ656692",2022,"Romania",""
"OQ656693",2022,"Romania",""
"OQ656694",2012,"Romania",""
"OQ656695",2012,"Romania",""
"OQ656696",2014,"Romania",""
"OQ656697",2015,"Romania",""
"OQ656698",2015,"Romania",""
"OQ656699",2014,"Romania",""
"OQ693952",2022,"Poland",""
"OQ693953",2022,"Poland",""
"OQ693954",2022,"Poland",""
"OQ693955",2022,"Poland",""
"OQ693956",2022,"Poland",""
"OQ693957",2022,"Poland",""
"OQ693958",2022,"Poland",""
"OQ693959",2022,"Poland",""
"OQ693960",2022,"Poland",""
"OQ693961",2022,"Poland",""
"OQ693962",2022,"Poland",""
"OQ693963",2022,"Poland",""
"OQ693964",2022,"Poland",""
"OQ693965",2022,"Poland",""
"OQ693966",2022,"Poland",""
"OQ693967",2022,"Poland",""
"OQ693968",2022,"Poland",""
"OQ693969",2022,"Poland",""
"OQ693970",2022,"Poland",""
"OQ693971",2022,"Poland",""
"OQ693972",2022,"Poland",""
"OQ693973",2022,"Poland",""
"OQ693974",2022,"Poland",""
"OQ693975",2022,"Poland",""
"OQ693976",2022,"Poland",""
"OQ693977",2022,"Poland",""
"OQ693978",2022,"Poland",""
"OQ693979",2022,"Poland",""
"OQ693980",2022,"Poland",""
"OQ693981",2022,"Poland",""
"OQ693982",2022,"Poland",""
"OQ693983",2021,"Poland",""
"OQ693984",2021,"Poland",""
"OQ693985",2021,"Poland",""
"OQ693986",2021,"Poland",""
"OQ693987",2021,"Poland",""
"OQ693988",2021,"Poland",""
"OQ693989",2021,"Poland",""
"OQ693990",2021,"Poland",""
"OQ693991",2021,"Poland",""
"OQ693992",2021,"Poland",""
"OQ693993",2021,"Poland",""
"OQ693994",2022,"Hungary",""
"OQ693995",2022,"Hungary",""
"OQ693996",2022,"Hungary",""
"OQ693997",2022,"Hungary",""
"OQ787037",2020,"Italy",""
"OQ791973",2018,"Mongolia",""
"OR256801",2021,"Kenya",""
"OR270967",2021,"Kenya",""
"OR270968",2022,"Kenya",""
"OR270969",2022,"Kenya",""
"OR270970",2022,"Kenya",""
"OR270971",2022,"Kenya",""
"OR270972",2021,"Kenya",""
"OR270973",2021,"Kenya",""
"OR270974",2021,"Kenya",""
"OR270975",2021,"Kenya",""
"OR270976",2021,"Kenya",""
"OR270977",2021,"Kenya",""
"OR270978",2022,"Kenya",""
"OR270979",2022,"Kenya",""
"OR270980",2022,"Kenya",""
"OR270981",2022,"Kenya",""
"OR270982",2022,"Kenya",""
"OR270983",2022,"Kenya",""
"OR270984",2022,"Kenya",""
"OR270985",2021,"Kenya",""
"OR270986",2021,"Kenya",""
"OR270987",2021,"Kenya",""
"OR270988",2021,"Kenya",""
"OR270989",2021,"Kenya",""
"OR270990",2021,"Kenya",""
"OR270991",2021,"Kenya",""
"OR270992",2021,"Kenya",""
"OR270993",2021,"Kenya",""
"OR270994",2021,"Kenya",""
"OR270995",2021,"Kenya",""
"OR270996",2022,"Kenya",""
"OR270997",2022,"Kenya",""
"OR270998",2022,"Kenya",""
"OR270999",2022,"Kenya",""
"OR271000",2022,"Kenya",""
"OR271001",2022,"Kenya",""
"OR271002",2022,"Kenya",""
"OR271003",2022,"Kenya",""
"OR271004",2022,"Kenya",""
"OR271005",2022,"Kenya",""
"OR271006",2022,"Kenya",""
"OR271007",2022,"Kenya",""
"OR271008",2022,"Kenya",""
"OR271009",2022,"Kenya",""
"OR271010",2022,"Kenya",""
"OR271011",2022,"Kenya",""
"OR271012",2021,"Kenya",""
"OR271013",2021,"Kenya",""
"OR271014",2021,"Kenya",""
"OR271015",2022,"Kenya",""
"OR271016",2022,"Kenya",""
"OR271017",2022,"Kenya",""
"OR271018",2022,"Kenya",""
"OR271019",2021,"Kenya",""
"OR271020",2021,"Kenya",""
"OR271021",2021,"Kenya",""
"OR271022",2021,"Kenya",""
"OR271023",2021,"Kenya",""
"OR271024",2021,"Kenya",""
"OR271025",2021,"Kenya",""
"OR271026",2022,"Kenya",""
"OR271027",2022,"Kenya",""
"OR271028",2021,"Kenya",""
"OR271029",2021,"Kenya",""
"OR271030",2021,"Kenya",""
"OR271031",2021,"Kenya",""
"OR271032",2021,"Kenya",""
"OR271034",2021,"Kenya",""
"OR271035",2021,"Kenya",""
"OR271036",2021,"Kenya",""
"OR271037",2021,"Kenya",""
"OR271038",2021,"Kenya",""
"OR271039",2021,"Kenya",""
"OR271040",2022,"Kenya",""
"OR271041",2022,"Kenya",""
"OR271042",2022,"Kenya",""
"OR271043",2022,"Kenya",""
"OR271044",2022,"Kenya",""
"OR271045",2022,"Kenya",""
"OR271046",2022,"Kenya",""
"OR271047",2022,"Kenya",""
"OR271048",2022,"Kenya",""
"OR271049",2022,"Kenya",""
"OR271050",2022,"Kenya",""
"OR271051",2022,"Kenya",""
"OR271052",2022,"Kenya",""
"OR271053",2022,"Kenya",""
"OR271054",2022,"Kenya",""
"OR271055",2022,"Kenya",""
"OR271056",2022,"Kenya",""
"OR271057",2022,"Kenya",""
"OR271058",2022,"Kenya",""
"OR271059",2022,"Kenya",""
"OR271060",2022,"Kenya",""
"OR271061",2022,"Kenya",""
"OR338622",2021,"Kenya",""
"OR338623",2021,"Kenya",""
"OR338624",2021,"Kenya",""
"OR338625",2022,"Kenya",""
"OR338626",2022,"Kenya",""
"OR338628",2022,"Kenya",""
"OR338629",2022,"Kenya",""
"OR338630",2022,"Kenya",""
"OR338631",2021,"Kenya",""
"OR338632",2022,"Kenya",""
"OR338633",2022,"Kenya",""
"OR338634",2022,"Kenya",""
"OR338635",2022,"Kenya",""
"OR338636",2022,"Kenya",""
"OR338637",2022,"Kenya",""
"OR338638",2021,"Kenya",""
"OR338639",2021,"Kenya",""
"OR338640",2022,"Kenya",""
"OR338641",2022,"Kenya",""
"OR338643",2021,"Kenya",""
"OR338644",2021,"Kenya",""
"OR338645",2021,"Kenya",""
"OR338646",2021,"Kenya",""
"OR338647",2021,"Kenya",""
"OR338648",2021,"Kenya",""
"OR338649",2022,"Kenya",""
"OR338650",2022,"Kenya",""
"OR338651",2022,"Kenya",""
"OR338652",2022,"Kenya",""
"OR338653",2022,"Kenya",""
"OR338654",2022,"Kenya",""
"OR338655",2022,"Kenya",""
"OR338656",2022,"Kenya",""
"OR338657",2022,"Kenya",""
"OR359468",2022,"Kenya",""
"OR359469",2022,"Kenya",""
"PP760425",2024,"China",""
"OL451878",1995,"Argentina",NA
"OL451879",1996,"Argentina",NA
"OL451880",1996,"Argentina",NA
"OL451881",2000,"Argentina",NA
"OL451882",2000,"Argentina",NA
"OL451883",2001,"Argentina",NA
"OL451884",2001,"Argentina",NA
"OL451885",2004,"Argentina",NA
"OL451886",2007,"Argentina",NA
"OL451887",2008,"Argentina",NA
"OL451888",2008,"Argentina",NA
"OL451889",2008,"Argentina",NA
"OL451890",2009,"Argentina",NA
"OL451891",2009,"Argentina",NA
"OL451892",2009,"Argentina",NA
"OL451893",2009,"Argentina",NA
"OL451894",2012,"Argentina",NA
"OL451895",2013,"Argentina",NA
"OL451896",2013,"Argentina",NA
"OL451897",2013,"Argentina",NA
"OL451898",2013,"Argentina",NA
"OL451899",2013,"Argentina",NA
"OL451900",2013,"Argentina",NA
"OL451901",2013,"Argentina",NA
"OL451902",2015,"Argentina",NA
"OL451903",2015,"Argentina",NA
"OL451904",2016,"Argentina",NA
"OL451905",2017,"Argentina",NA
"OL451906",2008,"Argentina",NA
"OL451907",1992,"Paraguay",NA
"OL451908",1991,"Paraguay",NA
"OL451909",2002,"Argentina",NA
"OL451910",1997,"Argentina",NA
"OL451911",2006,"Argentina",NA
"OL451912",2001,"Argentina",NA
"OL451913",2002,"Argentina",NA
"OL451914",2007,"Argentina",NA
"OL451917",2000,"Argentina",NA
"OL451918",1999,"Argentina",NA
"OL451919",1999,"Argentina",NA
"OL451920",1999,"Argentina",NA
"OL451921",2002,"Argentina",NA
"OL451922",2002,"Argentina",NA
"OL451923",2002,"Argentina",NA
"OL451924",2002,"Argentina",NA
"OL451926",2015,"Argentina",NA
"OL451927",2006,"Argentina",NA
"OL451928",2005,"Argentina",NA
"OL451929",2003,"Argentina",NA
"OL451931",2006,"Argentina",NA
"PP965343",2021,"Peru",NA
"PP965344",2021,"Peru",NA
"PP965345",2022,"Peru",NA
"PP965346",2021,"Peru",NA
"PP965347",2022,"Peru",NA
"PP965348",2015,"Peru",NA
"PP965349",2021,"Peru",NA
"PP965350",2021,"Peru",NA
"PP965351",2021,"Peru",NA
"PP965352",2017,"Peru",NA
"PP965353",2021,"Peru",NA
"PP965354",2021,"Peru",NA
"PP965355",2010,"Peru",NA
"PP965356",2021,"Peru",NA
"PP965357",2021,"Peru",NA
"PP965358",2021,"Peru",NA
"PP965359",2021,"Peru",NA
"PP965360",2019,"Peru",NA
"PP965361",2022,"Peru",NA
"PP965362",2019,"Peru",NA
"PP965363",2021,"Peru",NA
"PP965364",2021,"Peru",NA
"PP965365",2022,"Peru",NA
"PP965366",2021,"Peru",NA
"PP965367",2018,"Peru",NA
"PP965368",2022,"Peru",NA
"PP965369",2022,"Peru",NA
"PP965370",2021,"Peru",NA
"PP965371",2022,"Peru",NA
"PP965372",2021,"Peru",NA
"PP965373",2011,"Peru",NA
"PP965374",2021,"Peru",NA
